age_group,symptom date,cases,deaths,cases_cum,death_cum,moving_avg_cases,moving_avg_deaths
50-59 years,1/11/2021,1170,2,103548,934,1097.714286,5.428571429
50-59 years,1/12/2021,1118,10,104666,944,1051.571429,6.142857143
50-59 years,1/13/2021,1023,7,105689,951,1017.142857,6.714285714
50-59 years,1/14/2021,974,15,106663,966,966.5714286,7.714285714
50-59 years,1/15/2021,949,13,107612,979,945.4285714,7.714285714
50-59 years,1/16/2021,581,15,108193,994,919,8.857142857
50-59 years,1/17/2021,481,0,108674,994,899.4285714,8.857142857
50-59 years,1/18/2021,802,7,109476,1001,846.8571429,9.571428571
50-59 years,1/19/2021,876,12,110352,1013,812.2857143,9.857142857
50-59 years,1/20/2021,818,15,111170,1028,783,11
50-59 years,1/21/2021,687,8,111857,1036,742,10
50-59 years,1/22/2021,691,15,112548,1051,705.1428571,10.28571429
50-59 years,1/23/2021,484,12,113032,1063,691.2857143,9.857142857
50-59 years,1/24/2021,440,1,113472,1064,685.4285714,10
50-59 years,1/25/2021,745,14,114217,1078,677.2857143,11
50-59 years,1/26/2021,648,9,114865,1087,644.7142857,10.57142857
50-59 years,1/27/2021,613,15,115478,1102,615.4285714,10.57142857
50-59 years,1/28/2021,598,15,116076,1117,602.7142857,11.57142857
50-59 years,1/29/2021,497,16,116573,1133,575,11.71428571
50-59 years,1/30/2021,373,11,116946,1144,559.1428571,11.57142857
50-59 years,1/31/2021,322,0,117268,1144,542.2857143,11.42857143
50-59 years,2/1/2021,543,2,117811,1146,513.4285714,9.714285714
50-59 years,2/2/2021,455,10,118266,1156,485.8571429,9.857142857
50-59 years,2/3/2021,405,9,118671,1165,456.1428571,9
50-59 years,2/4/2021,406,15,119077,1180,428.7142857,9
50-59 years,2/5/2021,379,6,119456,1186,411.8571429,7.571428571
50-59 years,2/6/2021,278,14,119734,1200,398.2857143,8
50-59 years,2/7/2021,265,1,119999,1201,390.1428571,8.142857143
50-59 years,2/8/2021,403,2,120402,1203,370.1428571,8.142857143
50-59 years,2/9/2021,372,9,120774,1212,358.2857143,8
50-59 years,2/10/2021,335,10,121109,1222,348.2857143,8.142857143
50-59 years,2/11/2021,308,2,121417,1224,334.2857143,6.285714286
50-59 years,2/12/2021,314,12,121731,1236,325,7.142857143
50-59 years,2/13/2021,221,12,121952,1248,316.8571429,6.857142857
50-59 years,2/14/2021,180,0,122132,1248,304.7142857,6.714285714
50-59 years,2/15/2021,308,2,122440,1250,291.1428571,6.714285714
50-59 years,2/16/2021,236,20,122676,1270,271.7142857,8.285714286
50-59 years,2/17/2021,227,3,122903,1273,256.2857143,7.285714286
50-59 years,2/18/2021,221,10,123124,1283,243.8571429,8.428571429
50-59 years,2/19/2021,218,24,123342,1307,230.1428571,10.14285714
